1c. LEA ID,awarded_q,awarded_method,applied_q,applied_method,interest_q,interest_method,order_q,delivered_q,operating_q,award_to_order_q,order_to_delivered_q,delivered_to_operating_q,award_to_operating_q
1701422,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
1701423,,unknown,,unknown,,unknown,,,,,,,
1701424,,unknown,,unknown,,unknown,,,,,,,
1701425,,unknown,,unknown,,unknown,,,,,,,
1701426,,unknown,,unknown,,unknown,,,,,,,
1701428,,unknown,,unknown,,unknown,,,,,,,
1701429,,unknown,,unknown,,unknown,,,,,,,
1701430,,unknown,,unknown,,unknown,,,,,,,
1701431,,unknown,,unknown,,unknown,,,,,,,
1701432,,unknown,,unknown,,unknown,,,,,,,
1701433,,unknown,,unknown,,unknown,,,,,,,
1701434,,unknown,,unknown,,unknown,,,,,,,
1701435,,unknown,,unknown,,unknown,,,,,,,
1701436,,unknown,,unknown,,unknown,,,,,,,
1701437,,unknown,,unknown,,unknown,,,,,,,
1701438,,unknown,,unknown,,unknown,,,,,,,
1701439,,unknown,,unknown,,unknown,,,,,,,
1701441,,unknown,,unknown,,unknown,,,,,,,
1701442,,unknown,,unknown,,unknown,,,,,,,
1703150,,unknown,,unknown,,unknown,,,,,,,
1703210,,unknown,,unknown,,unknown,,,,,,,
1703270,,unknown,,unknown,,unknown,,,,,,,
1703300,,unknown,,unknown,,unknown,,,,,,,
1703420,,unknown,,unknown,,unknown,,,,,,,
1703450,,unknown,,unknown,,unknown,,,,,,,
1703480,,unknown,,unknown,,unknown,,,,,,,
1703510,,unknown,,unknown,,unknown,,,,,,,
1703600,,unknown,,unknown,,unknown,,,,,,,
1703660,,unknown,,unknown,,unknown,,,,,,,
4819700,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
1703750,,unknown,,unknown,,unknown,,,,,,,
1703780,,unknown,,unknown,,unknown,,,,,,,
1703810,,unknown,,unknown,,unknown,,,,,,,
1703840,,unknown,,unknown,,unknown,,,,,,,
1703870,,unknown,,unknown,,unknown,,,,,,,
1703900,,unknown,,unknown,,unknown,,,,,,,
1703930,,unknown,,unknown,,unknown,,,,,,,
1703960,,unknown,,unknown,,unknown,,,,,,,
1703990,,unknown,,unknown,,unknown,,,,,,,
1704020,,unknown,,unknown,,unknown,,,,,,,
1704050,,unknown,,unknown,,unknown,,,,,,,
1704140,,unknown,,unknown,,unknown,,,,,,,
804080,2021Q1,exact,2020Q3,backcast_award_minus_2q,2020Q2,from_applied_minus_1q,2021Q4,2022Q4,2023Q1,3.0,4.0,1.0,8.0
1704200,,unknown,,unknown,,unknown,,,,,,,
1704230,,unknown,,unknown,,unknown,,,,,,,
1704260,,unknown,,unknown,,unknown,,,,,,,
1704340,,unknown,,unknown,,unknown,,,,,,,
1704380,,unknown,,unknown,,unknown,,,,,,,
1704440,,unknown,,unknown,,unknown,,,,,,,
1704470,,unknown,,unknown,,unknown,,,,,,,
1704560,,unknown,,unknown,,unknown,,,,,,,
1704620,,unknown,,unknown,,unknown,,,,,,,
1704680,,unknown,,unknown,,unknown,,,,,,,
614250,2018Q1,exact,2017Q3,backcast_award_minus_2q,2017Q2,from_applied_minus_1q,2018Q2,2019Q2,2019Q2,1.0,4.0,0.0,5.0
1704740,,unknown,,unknown,,unknown,,,,,,,
1704770,,unknown,,unknown,,unknown,,,,,,,
1704800,,unknown,,unknown,,unknown,,,,,,,
1704920,,unknown,,unknown,,unknown,,,,,,,
1704950,,unknown,,unknown,,unknown,,,,,,,
5101410,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q2,2023Q4,2023Q4,2.0,2.0,0.0,4.0
1705160,,unknown,,unknown,,unknown,,,,,,,
1705190,,unknown,,unknown,,unknown,,,,,,,
1705220,,unknown,,unknown,,unknown,,,,,,,
1705310,,unknown,,unknown,,unknown,,,,,,,
1705430,,unknown,,unknown,,unknown,,,,,,,
1705460,,unknown,,unknown,,unknown,,,,,,,
1705466,,unknown,,unknown,,unknown,,,,,,,
1705570,,unknown,,unknown,,unknown,,,,,,,
1705580,,unknown,,unknown,,unknown,,,,,,,
1705610,,unknown,,unknown,,unknown,,,,,,,
1705640,,unknown,,unknown,,unknown,,,,,,,
1705760,,unknown,,unknown,,unknown,,,,,,,
1705790,,unknown,,unknown,,unknown,,,,,,,
1705820,,unknown,,unknown,,unknown,,,,,,,
1705880,,unknown,,unknown,,unknown,,,,,,,
1705910,,unknown,,unknown,,unknown,,,,,,,
1705950,,unknown,,unknown,,unknown,,,,,,,
1705970,,unknown,,unknown,,unknown,,,,,,,
1706000,,unknown,,unknown,,unknown,,,,,,,
1706060,,unknown,,unknown,,unknown,,,,,,,
1706090,,unknown,,unknown,,unknown,,,,,,,
1706120,,unknown,,unknown,,unknown,,,,,,,
1706180,,unknown,,unknown,,unknown,,,,,,,
1706270,,unknown,,unknown,,unknown,,,,,,,
1706390,,unknown,,unknown,,unknown,,,,,,,
5302940,2018Q1,exact,2017Q3,backcast_award_minus_2q,2017Q2,from_applied_minus_1q,2018Q2,2019Q2,2019Q3,1.0,4.0,1.0,6.0
1706450,,unknown,,unknown,,unknown,,,,,,,
1706480,,unknown,,unknown,,unknown,,,,,,,
1706510,,unknown,,unknown,,unknown,,,,,,,
1706540,,unknown,,unknown,,unknown,,,,,,,
1706600,,unknown,,unknown,,unknown,,,,,,,
1706750,,unknown,,unknown,,unknown,,,,,,,
1706840,,unknown,,unknown,,unknown,,,,,,,
1706880,,unknown,,unknown,,unknown,,,,,,,
1706930,,unknown,,unknown,,unknown,,,,,,,
1706960,,unknown,,unknown,,unknown,,,,,,,
1707010,,unknown,,unknown,,unknown,,,,,,,
1707050,,unknown,,unknown,,unknown,,,,,,,
614370,2018Q1,exact,2017Q3,backcast_award_minus_2q,2017Q2,from_applied_minus_1q,2018Q2,2020Q1,2020Q2,1.0,7.0,1.0,9.0
1707200,,unknown,,unknown,,unknown,,,,,,,
1707290,,unknown,,unknown,,unknown,,,,,,,
1707320,,unknown,,unknown,,unknown,,,,,,,
1707440,,unknown,,unknown,,unknown,,,,,,,
1707650,,unknown,,unknown,,unknown,,,,,,,
2400330,2019Q3,exact,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,2020Q2,2021Q3,2021Q4,3.0,5.0,1.0,9.0
1707770,,unknown,,unknown,,unknown,,,,,,,
1707830,,unknown,,unknown,,unknown,,,,,,,
1707860,,unknown,,unknown,,unknown,,,,,,,
1707950,,unknown,2021Q2,program_calendar,2021Q1,from_applied_minus_1q,,,,,,,
1707980,,unknown,,unknown,,unknown,,,,,,,
1708010,,unknown,,unknown,,unknown,,,,,,,
5101510,2022Q2,exact,2021Q4,backcast_award_minus_2q,2021Q3,from_applied_minus_1q,2022Q3,2023Q2,2023Q2,1.0,3.0,0.0,4.0
1708070,,unknown,,unknown,,unknown,,,,,,,
1708100,,unknown,,unknown,,unknown,,,,,,,
1708130,,unknown,,unknown,,unknown,,,,,,,
1708160,,unknown,,unknown,,unknown,,,,,,,
1708220,,unknown,,unknown,,unknown,,,,,,,
1708250,,unknown,,unknown,,unknown,,,,,,,
1708280,,unknown,,unknown,,unknown,,,,,,,
1708310,,unknown,,unknown,,unknown,,,,,,,
1708340,,unknown,,unknown,,unknown,,,,,,,
1708370,,unknown,,unknown,,unknown,,,,,,,
4819820,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
1708430,,unknown,,unknown,,unknown,,,,,,,
1708460,,unknown,,unknown,,unknown,,,,,,,
1708500,,unknown,,unknown,,unknown,,,,,,,
1708550,,unknown,,unknown,,unknown,,,,,,,
1708580,,unknown,,unknown,,unknown,,,,,,,
1708610,,unknown,,unknown,,unknown,,,,,,,
1708640,,unknown,,unknown,,unknown,,,,,,,
1708730,,unknown,,unknown,,unknown,,,,,,,
1708790,,unknown,,unknown,,unknown,,,,,,,
1708970,,unknown,,unknown,,unknown,,,,,,,
1709100,,unknown,,unknown,,unknown,,,,,,,
1709150,,unknown,,unknown,,unknown,,,,,,,
1709170,,unknown,,unknown,,unknown,,,,,,,
1709180,,unknown,,unknown,,unknown,,,,,,,
1709210,,unknown,,unknown,,unknown,,,,,,,
1709270,,unknown,,unknown,,unknown,,,,,,,
1709300,,unknown,,unknown,,unknown,,,,,,,
1709330,,unknown,,unknown,,unknown,,,,,,,
1709400,,unknown,,unknown,,unknown,,,,,,,
1709420,,unknown,,unknown,,unknown,,,,,,,
1709510,,unknown,,unknown,,unknown,,,,,,,
1709540,,unknown,,unknown,,unknown,,,,,,,
1709600,,unknown,,unknown,,unknown,,,,,,,
1709810,,unknown,,unknown,,unknown,,,,,,,
1709850,,unknown,,unknown,,unknown,,,,,,,
614400,2018Q2,exact,2017Q4,backcast_award_minus_2q,2017Q3,from_applied_minus_1q,2018Q3,2019Q4,2020Q1,1.0,5.0,1.0,7.0
1709960,,unknown,,unknown,,unknown,,,,,,,
1709990,,unknown,,unknown,,unknown,,,,,,,
1710200,,unknown,,unknown,,unknown,,,,,,,
1710240,,unknown,,unknown,,unknown,,,,,,,
1710290,,unknown,,unknown,,unknown,,,,,,,
1710340,,unknown,,unknown,,unknown,,,,,,,
1710380,,unknown,,unknown,,unknown,,,,,,,
1710410,,unknown,,unknown,,unknown,,,,,,,
1710440,,unknown,,unknown,,unknown,,,,,,,
1710470,,unknown,,unknown,,unknown,,,,,,,
1710530,,unknown,,unknown,,unknown,,,,,,,
1710570,,unknown,,unknown,,unknown,,,,,,,
614520,2022Q2,exact,2021Q4,backcast_award_minus_2q,2021Q3,from_applied_minus_1q,2022Q3,nanQnan,nanQnan,1.0,,,
1710690,,unknown,,unknown,,unknown,,,,,,,
1710740,,unknown,,unknown,,unknown,,,,,,,
1710790,,unknown,,unknown,,unknown,,,,,,,
1710800,,unknown,,unknown,,unknown,,,,,,,
614550,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
1710830,,unknown,,unknown,,unknown,,,,,,,
1710860,,unknown,,unknown,,unknown,,,,,,,
1710950,,unknown,,unknown,,unknown,,,,,,,
1710980,,unknown,,unknown,,unknown,,,,,,,
1711010,,unknown,,unknown,,unknown,,,,,,,
1711100,,unknown,,unknown,,unknown,,,,,,,
1711220,,unknown,,unknown,,unknown,,,,,,,
1711250,,unknown,,unknown,,unknown,,,,,,,
1711290,,unknown,,unknown,,unknown,,,,,,,
1711350,2024Q3,exact,2024Q1,backcast_award_minus_2q,2023Q4,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
1711370,2024Q3,exact,2024Q1,backcast_award_minus_2q,2023Q4,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
1711400,,unknown,,unknown,,unknown,,,,,,,
1711520,,unknown,,unknown,,unknown,,,,,,,
1711610,,unknown,,unknown,,unknown,,,,,,,
1711700,,unknown,,unknown,,unknown,,,,,,,
1711730,,unknown,,unknown,,unknown,,,,,,,
1711790,,unknown,,unknown,,unknown,,,,,,,
614700,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
1711880,,unknown,,unknown,,unknown,,,,,,,
1711910,,unknown,,unknown,,unknown,,,,,,,
1711980,,unknown,,unknown,,unknown,,,,,,,
1712000,,unknown,,unknown,,unknown,,,,,,,
1712030,,unknown,,unknown,,unknown,,,,,,,
1712060,,unknown,,unknown,,unknown,,,,,,,
1712090,,unknown,,unknown,,unknown,,,,,,,
1712120,,unknown,,unknown,,unknown,,,,,,,
1712150,,unknown,,unknown,,unknown,,,,,,,
1712210,,unknown,,unknown,,unknown,,,,,,,
1712240,,unknown,,unknown,,unknown,,,,,,,
1302280,2019Q1,exact,2021Q2,program_calendar,2021Q1,from_applied_minus_1q,2019Q4,2020Q3,2020Q4,3.0,3.0,1.0,7.0
1712420,,unknown,,unknown,,unknown,,,,,,,
1712450,,unknown,,unknown,,unknown,,,,,,,
1712480,,unknown,,unknown,,unknown,,,,,,,
1712510,,unknown,,unknown,,unknown,,,,,,,
1712540,,unknown,,unknown,,unknown,,,,,,,
1712570,,unknown,,unknown,,unknown,,,,,,,
1712700,,unknown,,unknown,,unknown,,,,,,,
1712720,,unknown,,unknown,,unknown,,,,,,,
5101560,2021Q1,exact,2021Q2,program_calendar,2021Q1,from_applied_minus_1q,2022Q2,2023Q1,2023Q2,5.0,3.0,1.0,9.0
1712810,,unknown,,unknown,,unknown,,,,,,,
1712840,,unknown,,unknown,,unknown,,,,,,,
1712870,,unknown,,unknown,,unknown,,,,,,,
1712900,,unknown,,unknown,,unknown,,,,,,,
1712930,,unknown,,unknown,,unknown,,,,,,,
1712960,,unknown,,unknown,,unknown,,,,,,,
1712990,,unknown,,unknown,,unknown,,,,,,,
1713050,,unknown,,unknown,,unknown,,,,,,,
1713140,,unknown,,unknown,,unknown,,,,,,,
1716080,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q2,2024Q2,2024Q4,2.0,4.0,2.0,8.0
1713230,,unknown,,unknown,,unknown,,,,,,,
1713240,,unknown,,unknown,,unknown,,,,,,,
1713260,,unknown,,unknown,,unknown,,,,,,,
1713290,,unknown,,unknown,,unknown,,,,,,,
614790,2019Q1,exact,2018Q3,backcast_award_minus_2q,2018Q2,from_applied_minus_1q,2019Q4,nanQnan,nanQnan,3.0,,,
1713370,,unknown,,unknown,,unknown,,,,,,,
1713410,,unknown,,unknown,,unknown,,,,,,,
1713440,,unknown,,unknown,,unknown,,,,,,,
1713500,,unknown,,unknown,,unknown,,,,,,,
614820,2019Q1,exact,2018Q3,backcast_award_minus_2q,2018Q2,from_applied_minus_1q,2019Q4,nanQnan,nanQnan,3.0,,,
1713560,,unknown,,unknown,,unknown,,,,,,,
1713590,,unknown,,unknown,,unknown,,,,,,,
614880,2019Q4,exact,2019Q2,backcast_award_minus_2q,2019Q1,from_applied_minus_1q,2020Q3,2022Q3,2022Q4,3.0,8.0,1.0,12.0
1713710,,unknown,,unknown,,unknown,,,,,,,
1713770,,unknown,,unknown,,unknown,,,,,,,
1713860,,unknown,,unknown,,unknown,,,,,,,
1713920,,unknown,,unknown,,unknown,,,,,,,
1713940,,unknown,,unknown,,unknown,,,,,,,
1713970,,unknown,,unknown,,unknown,,,,,,,
1714050,,unknown,,unknown,,unknown,,,,,,,
1714100,,unknown,,unknown,,unknown,,,,,,,
1714160,,unknown,,unknown,,unknown,,,,,,,
1714220,,unknown,,unknown,,unknown,,,,,,,
1714250,,unknown,,unknown,,unknown,,,,,,,
1714350,,unknown,,unknown,,unknown,,,,,,,
1714410,,unknown,,unknown,,unknown,,,,,,,
1714430,,unknown,,unknown,,unknown,,,,,,,
3405760,2021Q4,exact,2021Q2,backcast_award_minus_2q,2021Q1,from_applied_minus_1q,2022Q3,2023Q2,2023Q2,3.0,3.0,0.0,6.0
1714490,,unknown,,unknown,,unknown,,,,,,,
1714550,,unknown,,unknown,,unknown,,,,,,,
1714580,,unknown,,unknown,,unknown,,,,,,,
1714640,,unknown,,unknown,,unknown,,,,,,,
1714710,,unknown,,unknown,,unknown,,,,,,,
1714760,,unknown,,unknown,,unknown,,,,,,,
1714820,,unknown,,unknown,,unknown,,,,,,,
1714940,,unknown,,unknown,,unknown,,,,,,,
1715030,,unknown,,unknown,,unknown,,,,,,,
1715090,,unknown,,unknown,,unknown,,,,,,,
1715100,,unknown,,unknown,,unknown,,,,,,,
1715180,,unknown,,unknown,,unknown,,,,,,,
1715400,,unknown,,unknown,,unknown,,,,,,,
1715420,,unknown,,unknown,,unknown,,,,,,,
4626370,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q2,2023Q4,2023Q4,2.0,2.0,0.0,4.0
1715480,,unknown,,unknown,,unknown,,,,,,,
1715490,,unknown,,unknown,,unknown,,,,,,,
1715630,,unknown,,unknown,,unknown,,,,,,,
1715660,,unknown,,unknown,,unknown,,,,,,,
1715700,,unknown,,unknown,,unknown,,,,,,,
1715750,,unknown,,unknown,,unknown,,,,,,,
1715780,,unknown,,unknown,,unknown,,,,,,,
1715820,,unknown,,unknown,,unknown,,,,,,,
1715840,,unknown,,unknown,,unknown,,,,,,,
1715880,,unknown,,unknown,,unknown,,,,,,,
1715900,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
1715930,,unknown,,unknown,,unknown,,,,,,,
1716020,,unknown,,unknown,,unknown,,,,,,,
1716050,,unknown,,unknown,,unknown,,,,,,,
4820460,,unknown,,unknown,,unknown,,,,,,,
1716140,,unknown,,unknown,,unknown,,,,,,,
1716230,,unknown,,unknown,,unknown,,,,,,,
1716260,,unknown,,unknown,,unknown,,,,,,,
1716290,,unknown,,unknown,,unknown,,,,,,,
1716320,,unknown,,unknown,,unknown,,,,,,,
1716350,,unknown,,unknown,,unknown,,,,,,,
1716380,,unknown,,unknown,,unknown,,,,,,,
1716410,,unknown,,unknown,,unknown,,,,,,,
1716530,,unknown,,unknown,,unknown,,,,,,,
1716560,,unknown,,unknown,,unknown,,,,,,,
1716590,,unknown,,unknown,,unknown,,,,,,,
1716650,,unknown,,unknown,,unknown,,,,,,,
1716680,,unknown,,unknown,,unknown,,,,,,,
1716800,,unknown,,unknown,,unknown,,,,,,,
1716830,,unknown,,unknown,,unknown,,,,,,,
1716860,,unknown,,unknown,,unknown,,,,,,,
1716920,,unknown,,unknown,,unknown,,,,,,,
1716950,,unknown,,unknown,,unknown,,,,,,,
1717040,,unknown,,unknown,,unknown,,,,,,,
1717160,,unknown,,unknown,,unknown,,,,,,,
1717190,,unknown,,unknown,,unknown,,,,,,,
1717220,,unknown,,unknown,,unknown,,,,,,,
3611880,2022Q2,exact,2021Q4,backcast_award_minus_2q,2021Q3,from_applied_minus_1q,2022Q2,2022Q2,2022Q2,0.0,0.0,0.0,0.0
1717310,,unknown,,unknown,,unknown,,,,,,,
1717340,,unknown,,unknown,,unknown,,,,,,,
1717370,,unknown,,unknown,,unknown,,,,,,,
1717490,,unknown,,unknown,,unknown,,,,,,,
1717520,,unknown,,unknown,,unknown,,,,,,,
1717550,,unknown,,unknown,,unknown,,,,,,,
614950,2018Q3,exact,2018Q1,backcast_award_minus_2q,2017Q4,from_applied_minus_1q,2018Q3,2019Q1,2019Q2,0.0,2.0,1.0,3.0
1717670,,unknown,,unknown,,unknown,,,,,,,
1717700,,unknown,,unknown,,unknown,,,,,,,
1717730,,unknown,,unknown,,unknown,,,,,,,
1717790,,unknown,,unknown,,unknown,,,,,,,
1717800,,unknown,,unknown,,unknown,,,,,,,
1717850,,unknown,,unknown,,unknown,,,,,,,
1718030,,unknown,,unknown,,unknown,,,,,,,
1718060,,unknown,,unknown,,unknown,,,,,,,
1718090,,unknown,,unknown,,unknown,,,,,,,
1718180,,unknown,,unknown,,unknown,,,,,,,
2615730,2019Q3,exact,2019Q1,backcast_award_minus_2q,2018Q4,from_applied_minus_1q,2019Q4,2019Q4,2019Q4,1.0,0.0,0.0,1.0
1601200,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q2,2024Q2,2024Q2,2.0,4.0,0.0,6.0
1718270,,unknown,,unknown,,unknown,,,,,,,
1718360,,unknown,,unknown,,unknown,,,,,,,
1718390,,unknown,,unknown,,unknown,,,,,,,
1718420,,unknown,,unknown,,unknown,,,,,,,
34GEORG,2021Q4,exact,2021Q2,backcast_award_minus_2q,2021Q1,from_applied_minus_1q,2022Q3,2023Q2,2023Q2,3.0,3.0,0.0,6.0
4502280,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2024Q1,2024Q1,,,0.0,5.0
1718510,,unknown,,unknown,,unknown,,,,,,,
1718570,,unknown,,unknown,,unknown,,,,,,,
1718600,,unknown,,unknown,,unknown,,,,,,,
4012630,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2022Q4,2023Q3,2023Q3,0.0,3.0,0.0,3.0
2912780,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q3,2023Q3,1.0,2.0,0.0,3.0
1718870,,unknown,,unknown,,unknown,,,,,,,
1718960,,unknown,,unknown,,unknown,,,,,,,
1718990,,unknown,,unknown,,unknown,,,,,,,
615180,2013Q1,exact,2012Q3,backcast_award_minus_2q,2012Q2,from_applied_minus_1q,2013Q2,2014Q2,2014Q2,1.0,4.0,0.0,5.0
1719110,,unknown,,unknown,,unknown,,,,,,,
1719200,,unknown,,unknown,,unknown,,,,,,,
1719230,,unknown,,unknown,,unknown,,,,,,,
1719260,,unknown,,unknown,,unknown,,,,,,,
1719290,,unknown,,unknown,,unknown,,,,,,,
1719320,,unknown,,unknown,,unknown,,,,,,,
1200660,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q3,2024Q1,2024Q1,3.0,2.0,0.0,5.0
1719500,,unknown,,unknown,,unknown,,,,,,,
1719530,,unknown,,unknown,,unknown,,,,,,,
1719560,,unknown,,unknown,,unknown,,,,,,,
1719620,,unknown,,unknown,,unknown,,,,,,,
3807830,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2022Q4,2023Q2,2023Q2,0.0,2.0,0.0,2.0
691008,2022Q2,exact,2021Q4,backcast_award_minus_2q,2021Q3,from_applied_minus_1q,2022Q3,nanQnan,nanQnan,1.0,,,
2505280,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
1719920,,unknown,,unknown,,unknown,,,,,,,
1302400,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
1719970,,unknown,,unknown,,unknown,,,,,,,
1720170,,unknown,,unknown,,unknown,,,,,,,
1720180,,unknown,,unknown,,unknown,,,,,,,
1720190,,unknown,,unknown,,unknown,,,,,,,
1720220,,unknown,,unknown,,unknown,,,,,,,
1720250,,unknown,,unknown,,unknown,,,,,,,
1720280,,unknown,,unknown,,unknown,,,,,,,
1720370,,unknown,,unknown,,unknown,,,,,,,
1720380,,unknown,,unknown,,unknown,,,,,,,
1720430,,unknown,,unknown,,unknown,,,,,,,
1720490,,unknown,,unknown,,unknown,,,,,,,
1720550,,unknown,,unknown,,unknown,,,,,,,
1720580,,unknown,,unknown,,unknown,,,,,,,
1720610,,unknown,,unknown,,unknown,,,,,,,
1720640,,unknown,,unknown,,unknown,,,,,,,
1720760,,unknown,,unknown,,unknown,,,,,,,
1720790,,unknown,,unknown,,unknown,,,,,,,
1720880,,unknown,,unknown,,unknown,,,,,,,
1720910,,unknown,,unknown,,unknown,,,,,,,
1720970,,unknown,,unknown,,unknown,,,,,,,
1721000,,unknown,,unknown,,unknown,,,,,,,
1721030,,unknown,,unknown,,unknown,,,,,,,
1721130,,unknown,,unknown,,unknown,,,,,,,
1721180,,unknown,,unknown,,unknown,,,,,,,
1721270,,unknown,,unknown,,unknown,,,,,,,
1721300,,unknown,,unknown,,unknown,,,,,,,
1721390,,unknown,,unknown,,unknown,,,,,,,
1721420,,unknown,,unknown,,unknown,,,,,,,
1721450,,unknown,,unknown,,unknown,,,,,,,
1721510,,unknown,,unknown,,unknown,,,,,,,
1721590,,unknown,,unknown,,unknown,,,,,,,
1721600,,unknown,,unknown,,unknown,,,,,,,
1721630,,unknown,,unknown,,unknown,,,,,,,
1721680,,unknown,,unknown,,unknown,,,,,,,
1721720,,unknown,,unknown,,unknown,,,,,,,
1721750,,unknown,,unknown,,unknown,,,,,,,
1721780,,unknown,,unknown,,unknown,,,,,,,
615390,2018Q3,exact,2018Q1,backcast_award_minus_2q,2017Q4,from_applied_minus_1q,2018Q4,2020Q3,2020Q4,1.0,7.0,1.0,9.0
1721870,,unknown,,unknown,,unknown,,,,,,,
1721900,,unknown,,unknown,,unknown,,,,,,,
615510,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2022Q2,nanQnan,nanQnan,1.0,,,
1722050,,unknown,,unknown,,unknown,,,,,,,
1722080,,unknown,,unknown,,unknown,,,,,,,
1722110,,unknown,,unknown,,unknown,,,,,,,
1722130,,unknown,,unknown,,unknown,,,,,,,
1722150,,unknown,,unknown,,unknown,,,,,,,
1722300,,unknown,,unknown,,unknown,,,,,,,
1722350,,unknown,,unknown,,unknown,,,,,,,
1722360,,unknown,,unknown,,unknown,,,,,,,
1722500,,unknown,,unknown,,unknown,,,,,,,
1722530,,unknown,,unknown,,unknown,,,,,,,
1722620,,unknown,,unknown,,unknown,,,,,,,
1722710,,unknown,,unknown,,unknown,,,,,,,
1722730,,unknown,,unknown,,unknown,,,,,,,
1722740,,unknown,,unknown,,unknown,,,,,,,
1722770,,unknown,,unknown,,unknown,,,,,,,
1722800,,unknown,,unknown,,unknown,,,,,,,
1722830,,unknown,,unknown,,unknown,,,,,,,
1722860,,unknown,,unknown,,unknown,,,,,,,
1722870,,unknown,,unknown,,unknown,,,,,,,
1722920,,unknown,,unknown,,unknown,,,,,,,
1722950,,unknown,,unknown,,unknown,,,,,,,
1722980,,unknown,,unknown,,unknown,,,,,,,
1723050,,unknown,,unknown,,unknown,,,,,,,
1723070,,unknown,,unknown,,unknown,,,,,,,
1723090,,unknown,,unknown,,unknown,,,,,,,
1723100,,unknown,,unknown,,unknown,,,,,,,
1723160,,unknown,,unknown,,unknown,,,,,,,
1723200,,unknown,,unknown,,unknown,,,,,,,
1723250,,unknown,,unknown,,unknown,,,,,,,
1723340,,unknown,,unknown,,unknown,,,,,,,
1723350,,unknown,,unknown,,unknown,,,,,,,
1723460,,unknown,,unknown,,unknown,,,,,,,
1723640,,unknown,,unknown,,unknown,,,,,,,
1723700,,unknown,,unknown,,unknown,,,,,,,
1723730,,unknown,,unknown,,unknown,,,,,,,
1723850,,unknown,,unknown,,unknown,,,,,,,
1723880,,unknown,,unknown,,unknown,,,,,,,
1723920,,unknown,,unknown,,unknown,,,,,,,
1723970,,unknown,,unknown,,unknown,,,,,,,
1723985,,unknown,,unknown,,unknown,,,,,,,
1723990,,unknown,,unknown,,unknown,,,,,,,
1724000,,unknown,,unknown,,unknown,,,,,,,
1724060,,unknown,,unknown,,unknown,,,,,,,
1724090,,unknown,,unknown,,unknown,,,,,,,
1724120,,unknown,,unknown,,unknown,,,,,,,
1724270,,unknown,,unknown,,unknown,,,,,,,
1724330,,unknown,,unknown,,unknown,,,,,,,
600046,2017Q4,exact,2017Q2,backcast_award_minus_2q,2017Q1,from_applied_minus_1q,2017Q4,2018Q2,2018Q3,0.0,2.0,1.0,3.0
1724420,,unknown,,unknown,,unknown,,,,,,,
1724480,,unknown,,unknown,,unknown,,,,,,,
1724570,,unknown,,unknown,,unknown,,,,,,,
1724600,,unknown,,unknown,,unknown,,,,,,,
1724650,,unknown,,unknown,,unknown,,,,,,,
1724720,,unknown,,unknown,,unknown,,,,,,,
1724750,,unknown,,unknown,,unknown,,,,,,,
1724780,,unknown,,unknown,,unknown,,,,,,,
1724870,,unknown,,unknown,,unknown,,,,,,,
1724900,,unknown,,unknown,,unknown,,,,,,,
1724940,,unknown,,unknown,,unknown,,,,,,,
1725000,,unknown,,unknown,,unknown,,,,,,,
1725020,,unknown,,unknown,,unknown,,,,,,,
1725050,,unknown,,unknown,,unknown,,,,,,,
1725110,,unknown,,unknown,,unknown,,,,,,,
1725190,,unknown,,unknown,,unknown,,,,,,,
