Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,EVERGY,106 W 10th St @ KCMO Public Library,@KC LIBRY -091A; Located in library parking garage at NW corner of 10th and Baltimore; EVCS is just inside the entrance on Baltimore.,Kansas City,MO,64105,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,39.1025447,-94.5843819,2019-12-31,68228,2019-12-31 10:13:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY,1211 Walnut St @ Town Pavillion Parking Garage,"@TOWN PVLN-090A; Inside the Town Pavilion Parking Garage. From the entrance on Walnut, charging station is located immediately to the right of the automatic ticket dispenser.",Kansas City,MO,64106,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,39.0993136,-94.5818248,2019-12-31,68229,2019-12-31 10:13:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,FEDERAL RESERVE,600 Atlantic Ave,600 ATLANTIC #1; Station located on parking level B-2,Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.3526764,-71.0534165,2019-12-31,68230,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,MTA,7378 Baltimore Annapolis Blvd,LTR CROMWELL,Glen Burnie,MD,21061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.1720218,-76.6332609,2019-12-31,68244,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,MACALESTER,166 Macalester Street,DC FAST CHARGER; Snelling to St. Clair; West to Macalester Drive; North on Macalester Drive; just north of tennis courts,St Paul,MN,55105,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,44.9362147,-93.1694938,2019-12-31,68248,2019-12-31 10:13:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0.15 per hour for the first 2 hours, and $0.4 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,PARKING LEVEL 1,11301 Domain Dr,GATEWAY 1 MAIN; 2nd floor residential access only,Austin,TX,78758,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,200-9,30.3987005,-97.7240555,2019-12-31,68251,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$2 per hour, minimum payment of $2",,,,,,,,,,,,,,,,,,,,
ELEC,WILSHIREVERMONT,3183 Wilshire Blvd,WILSHIRE STAT 1; Located in first floor garage,Los Angeles,CA,90005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.0624616,-118.2908319,2019-12-31,68252,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.5 per hour, minimum payment of $1.5",,,,,,,,,,,,,,,,,,,,
ELEC,Beach Ready Auto,8863 Caratoke Hwy,,Point Harbor,NC,27964,,252-489-4891,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,36.093125,-75.808695,2019-10-04,68269,2019-10-04 14:44:17 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,AUTO_REPAIR,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Derby - Aviator Church,200 W Greenway,Located at Greenway and K-15,Derby,KS,67037,,316-788-1519,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,37.557132,-97.27296,2019-10-04,68270,2019-10-04 14:44:17 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,The Greenbrier,300 W Main St,,White Sulphur Springs,WV,24986,,855-453-4858,E,,Public,24 hours daily; guest use only; see valet for access,,,,,,6,,,Non-Networked,,200-9,37.791409,-80.302728,2019-08-08,68274,2019-08-08 15:38:00 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Moody Gardens,7 Hope Blvd,,Galveston,TX,77557,,409-683-4000,E,,Public,24 hours daily; guest use only; see valet for access,,,,,,1,,,Non-Networked,,200-9,29.272693,-94.850995,2019-06-06,68275,2019-06-06 17:52:59 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,First United Evangelical and Reformed Church,6115 O'Donnell St,,Baltimore,MD,21224,,410-617-8604,E,,Public - Call ahead,8am-5pm daily,,,,,,1,,,Non-Networked,,200-9,39.281321,-76.542569,2019-05-09,68278,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,STANDALONE_STATION,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,PUBLIC CHARGERS,311 S Ellsworth Ave,"CENTRAL GRG 1; Street level of garage
CENTRAL GRG 2; Street level of garage",San Mateo,CA,94401,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.565011,-122.322879,2019-12-31,68292,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,PUBLIC CHARGERS,33-75 W 3rd Ave,MAIN LIBRARY; First floor parking stalls,San Mateo,CA,94402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.5624703,-122.3264529,2019-12-31,68293,2019-12-31 10:13:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,Publix #1211,4324 Harding Pike,Located in the bottom level of the parking garage near the elevators,Nashville,TN,37205,,615-279-2038,E,,Public,Store business hours; for customer use only,,,,,,1,,,Non-Networked,,GPS,36.12718,-86.84697,2019-05-09,68381,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Publix #1182,2401 W Azeele St,Located on the first floor of the parking garage on the east side,Tampa,FL,33609,,813-250-0129,E,,Public,Store business hours; for customer use only,,,,,,1,,,Non-Networked,,GPS,27.941456,-82.48465,2019-05-09,68382,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Publix #1442,11222 Providence Rd W,Located in the parking lot in front of the store,Charlotte,NC,28277,,704-716-2344,E,,Public,Store business hours; for customer use only,,,,,,1,,,Non-Networked,,GPS,35.0435,-80.84951,2019-05-09,68383,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Publix #1453,2222 South Blvd,Located in the parking garage P-2 on the back left corner by stairwell.,Charlotte,NC,28203,,704-373-2122,E,,Public,Store business hours; for customer use only,,,,,,1,,,Non-Networked,,GPS,35.208237,-80.86254,2019-05-09,68384,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Keller Motors,700 W Cadillac Ln,,Hanford,CA,93230,,,E,,Private,Service center use only,,,,,,1,,,Non-Networked,,200-9,36.320443,-119.655306,2019-02-06,68385,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Steve Chevrolet of Chowchilla,1 Auto Park Pl,,Chowchilla,CA,93610,,,E,,Private,Service center use only,,,,,,1,,,Non-Networked,,200-9,37.124793,-120.248388,2019-02-06,68386,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Madera Chevrolet,1300 Country Club Dr,,Madera,CA,93638,,,E,,Private,Service center use only,,,,,,1,,,Non-Networked,,200-9,36.977703,-120.074695,2019-03-07,68387,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Best Western Plus - Yosemite Gateway Inn,40530 Highway 41,,Oakhurst,CA,93644,,559-683-2378  559-642-6038,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,200-9,37.335923,-119.646151,2019-05-09,68388,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,$5 per session for non-guests,,,,,,,,,,,,,,,,,,,,
ELEC,Merced Toyota,1400 Auto Center Dr,,Merced,CA,95340,,800-287-2778,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,37.305111,-120.501925,2019-03-07,68390,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Razzari Nissan,1234 Auto Center Dr,Located at Nissan service department,Merced,CA,95340,,209-383-3673,E,,Public - Call ahead,Dealership business hours; free for customers,,,,,,1,,,Non-Networked,,200-9,37.30496,-120.502841,2019-03-07,68391,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Chase Chevrolet,6441 Holman Rd,,Stockton,CA,95212,,877-643-3127,E,,Public - Call ahead,Dealership business hours; for Chevrolet vehicle use only,,,,,,1,,,Non-Networked,,200-9,38.018189,-121.271691,2019-05-09,68393,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,San Joaquin County Office of Education,2707 Transworld Dr,,Stockton,CA,95206,,209-468-4800,E,,Public - Call ahead,8am-5pm M-F; see front desk for access,,,,,,2,,,Non-Networked,,200-9,37.909462,-121.2324,2019-05-09,68395,2019-05-14 21:16:45 UTC,SG,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,STATE_GOV,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,,,
ELEC,American Chevrolet,4742 McHenry Ave,,Modesto,CA,95356,,866-650-2151,E,,Public - Call ahead,Dealership business hours; for customer use only,,,,,,3,,,Non-Networked,,200-9,37.70884,-120.994273,2019-03-07,68398,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Modesto Toyota,4513 McHenry Ave,,Modesto,CA,95354,,209-529-2933,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,37.7054,-120.995483,2019-05-09,68399,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Steve's Chevrolet Buick,1285 E F St,,Oakdale,CA,95361,,,E,,Private,Limited Use,,,,,,2,1,,Non-Networked,,200-9,37.770686,-120.834766,2019-02-06,68400,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772 J1772COMBO,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Thompson Chevrolet Olds Buick,701 2nd St,,Patterson,CA,95363,,,E,,Private,Service center use only,,,,,,2,,,Non-Networked,,200-9,37.463831,-121.123359,2019-05-09,68401,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,California State University - Stanislaus,1 University Cir,Located in Lot 2,Turlock,CA,95382,,209-667-3114,E,,Public,24 hours daily; parking permit required,,,,,,2,,,Non-Networked,,GPS,37.522473,-120.860467,2019-02-06,68402,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Smith Chevrolet Cadillac,1601 Auto Mall Dr,,Turlock,CA,95380,,209-202-4942,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,37.508226,-120.882066,2019-05-09,68403,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Monarch Ford,132 N D St,,Exeter,CA,93221,,559-592-3800,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,36.297258,-119.140309,2019-02-06,68404,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Merle Stone Chevrolet Cadillac,800 W Henderson,,Porterville,CA,93257,,,E,,Private,Service center use only,,,,,,1,,,Non-Networked,,200-9,36.080904,-119.035353,2019-05-09,68405,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Tulare - Public Works,3981 S K St,,Tulare,CA,93274,,559-685-2300,T,2019-09-01,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Non-Networked,,200-8,36.170985,-119.337112,2019-05-09,68406,2019-05-14 21:16:45 UTC,LG,,,,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Veterans Affairs Outpatient Clinic,40597 Westlake Dr,,Oakhurst,CA,93644,,559-683-5300,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,37.339096,-119.669079,2019-05-09,68408,2019-05-14 21:16:45 UTC,FG,19,Department of Veterans Affairs,,,,,,J1772,US,,,,Public,,public,,VA,HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Harrah's Ak-Chin Casino,15406 N Maricopa Rd,Farrell Road and Highway 347,Maricopa,AZ,85139,,480-802-5000,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,33.0238,-112.0502,2019-12-12,68409,2019-12-12 21:27:03 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Pittsburgh Parking Authority - First Avenue Garage,600 First Ave,,Pittsburgh,PA,15219,,412-560-7275,E,,Public,24 hours daily,,,,,,11,,,Non-Networked,,200-9,40.434971,-79.996112,2019-12-12,68410,2019-12-12 21:27:03 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Best Western - Monroeville,2750 Mosside Blvd,,Monroeville,PA,15146,,412-373-3800,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,40.437359,-79.755951,2019-12-12,68411,2019-12-12 21:27:03 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Pittsburgh Parking Authority - Grant Street Transportation Garage,55 11th St,,Pittsburgh,PA,15222,,412-560-7275,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-9,40.444975,-79.99285,2019-12-12,68412,2019-12-12 21:27:03 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Parker Adventist Hospital,9395 Crown Crest Blvd,Located in the parking garage,Parker,CO,80138,,303-269-4000,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,39.548267,-104.770933,2019-12-12,68415,2019-12-12 21:27:03 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Parker Adventist Hospital,9395 Crown Crest Blvd,Located in the parking garage,Parker,CO,80138,,303-269-4000,E,,Private,Employee use only,,,,,,2,,,Non-Networked,,200-9,39.548267,-104.770933,2019-12-12,68416,2019-12-12 21:27:03 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Carlock Nissan - Jackson,495 Vann Dr,,Jackson,TN,38305,,731-422-4658,E,,Public - Call ahead,Dealership business hours,,,,,,,1,,Non-Networked,,GPS,35.668125,-88.84297,2019-12-12,68421,2019-12-16 23:10:11 UTC,P,,,,,,,,CHADEMO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Town of Braintree,1 John F Kennedy Memorial Dr,,Braintree,MA,02184,,781-794-8000,E,,Public,9am-4:30pm daily,,,,,,1,,,Non-Networked,,200-9,42.206162,-71.005268,2019-10-04,68425,2019-10-04 14:44:17 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Springfield Parking Authority - I 91 North Garage,1870 E Columbus Ave,,Springfield,MA,01103,,413-787-6118,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,42.103156,-72.595531,2019-10-04,68427,2019-10-04 14:44:17 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Town of Barnstable,47 Old Yarmouth Rd,,Hyannis,MA,02601,,508-775-0063,E,,Public,8am-4:30pm daily,,,,,,2,,,Non-Networked,,200-9,41.661067,-70.272285,2019-01-10,68428,2019-09-17 02:20:03 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Town of Needham,470 Dedham Ave,,Needham,MA,02492,,,E,,Private,Town vehicle use only,,,,,,2,,,Non-Networked,,200-9,42.272277,-71.222118,2019-10-04,68429,2019-10-04 14:44:17 UTC,LG,,,,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Gloucester - City Hall Annex,3 Pond Rd,,Gloucester,MA,01930,,978-325-5230,E,,Public,24 hours daily; 4 hour limit,,,,,,2,,,Non-Networked,,200-9,42.629952,-70.640756,2019-10-04,68430,2019-10-04 14:44:17 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,The Alfond Inn,300 E New England Ave,,Winter Park,FL,32789,,407-998-8090,E,,Public,24 hours daily; for guest use only; see valet for access,,,,,,1,,,Non-Networked,,200-9,28.595499,-81.347619,2019-06-06,68485,2019-06-06 17:52:59 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Marine Corps Logistic Base - Albany,814 Radford Blvd,,Albany,GA,31704,,,E,,Private - Government only,,,,,,,1,,,Non-Networked,,GPS,31.551225,-84.066879,2019-01-10,68541,2019-12-31 02:17:17 UTC,FG,26,United States Marine Corps,,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,USMC,MIL_BASE,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,,,
ELEC,Federal Law Enforcement Training Center,1131 Chapel Crossing Rd,,Glynco,GA,31524,,,E,,Private - Government only,DHS fleet use only; call ahead,,,,,,1,,,Non-Networked,,GPS,31.233945,-81.475653,2019-01-10,68544,2019-12-31 02:17:17 UTC,FG,10,Department of Homeland Security,,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DHS,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Argonne National Laboratory,9700 Cass Ave,At I-55 and Cass,Lemont,IL,60439,,,E,,Private,DOE fleet use only,,,,,,2,,,Non-Networked,,GPS,41.714111,-87.964016,2019-11-08,68546,2019-11-08 19:38:10 UTC,FG,8,U.S. Department of Energy,,,,,,J1772,US,,,,Privé,,private,,DOE,RESEARCH_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Social Security Administration,6401 Security Blvd,U Lot,Baltimore,MD,21235,,,E,,Private - Government only,,Wright_Exp,,,,,1,,,Non-Networked,,GPS,39.310685,-76.727065,2019-01-10,68549,2019-12-31 02:17:17 UTC,FG,24,Social Security Administration,,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,SSA,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Savannah River Site SE,River Site,,Aiken,SC,29802,,,E,,Private,DOE fleet and employee use only,,,,,,1,,,Non-Networked,,GPS,33.290189,-81.727962,2019-01-10,68560,2019-12-31 02:17:17 UTC,FG,8,U.S. Department of Energy,,,,,,J1772,US,,,,Privé,,private,,DOE,FED_GOV,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,,,
ELEC,4-4 GRRC Electrical Charging Station,Highway 149,,Jensen,UT,84035,,,E,,Private,Fleet use only,,,,,,1,,,Non-Networked,,GPS,40.438174,-109.307043,2019-01-10,68565,2019-12-31 02:17:17 UTC,FG,16,Department of the Interior,,,,,,J1772,US,,,,Privé,,private,,DOI,FED_GOV,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,,,
ELEC,Smyrna Rest Area,5500 DuPont Pkwy,Located in the rear of the rest area. Follow the signs for trucks.,Smyrna,DE,19977,,302-659-6750,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,39.322658,-75.618039,2019-12-12,68575,2019-12-12 21:27:03 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,REST_STOP,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Bowie - City Hall,15901 Excalibur Rd,,Bowie,MD,20716,,,E,,Private,Employee use only; must have key fob to activate,,,,,,2,,,Non-Networked,,200-9,38.942487,-76.728925,2019-11-08,68576,2019-11-08 19:38:10 UTC,LG,,,,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Marriott Garage,101 S Paca St,Located at Paca St and Lombard St,Baltimore,MD,21201,,410-385-0350,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,39.287168,-76.621895,2019-05-09,68577,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Price Chopper,1060 Madison Ave,,Albany,NY,12208,,518-438-6241,E,,Public,24 hours daily; maximum stay of 2 hours,,,,,,2,,,Non-Networked,,200-9,42.664671,-73.790463,2019-04-08,68579,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Alpine Bank,225 N 5th St,,Grand Junction,CO,81501,,970-243-5600,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,39.068851,-108.565155,2019-11-08,68580,2019-11-08 19:38:10 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,BANK,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,NewBo City Market,1100 3rd St SE,,Cedar Rapids,IA,52401,,319-200-4050,E,,Public - Call ahead,24 hours daily,,,,,,1,,,Non-Networked,,200-9,41.970962,-91.657987,2019-04-08,68584,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,GROCERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Capital One - Meadowville,1401 Meadowville Technology Pkwy,,Chester,VA,23836,,,E,,Private,Employee use only,,,,,,2,,,Non-Networked,,200-9,37.360478,-77.327409,2019-04-08,68585,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Greenville - Riverplace Garage,300 River St,,Greenville,SC,29601,,864-467-4900,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,34.84724,-82.402911,2019-08-08,68597,2019-08-08 15:38:00 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,City of Greenville - River Street Garage,414 River St,,Greenville,SC,29601,,864-467-4900,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,34.84879,-82.402143,2019-08-08,68598,2019-08-08 15:38:00 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Hope Chapel Maui,300 E Welakaho Rd,Located in the last row of the parking lot under the covering,Kihei,HI,96753,,808-879-3853,E,,Public,24 hours daily; must be a volunteer or member of JUMPSmartMaui; call 808-270-6802 for more information,,,,,,,4,,Non-Networked,,200-9,20.737885,-156.446822,2019-04-08,68746,2019-05-14 21:16:45 UTC,P,,,,,,,,CHADEMO,US,,,,Public,,public,,,STANDALONE_STATION,,,,,,,$15 per month for JUMPSMART volunteers; $30 per month for non-volunteers,,,,,,,,,,,,,,,,,,,,
